index,iso3,start_year,end_year,baseline_lays,delta_lays,baseline_lays_male,delta_lays_male,baseline_lays_female,delta_lays_female,baseline_pcr_modelled_pct,delta_pcr_modelled_pct,baseline_pcr_pct,delta_pcr_pct,baseline_pcr_wpia,delta_pcr_wpia,baseline_general_public_services_pct,delta_general_public_services_pct,baseline_defense_pct,delta_defense_pct,baseline_public_order_safety_pct,delta_public_order_safety_pct,baseline_economic_affairs_pct,delta_economic_affairs_pct,baseline_environmental_protection_pct,delta_environmental_protection_pct,baseline_housing_community_amenities_pct,delta_housing_community_amenities_pct,baseline_health_pct,delta_health_pct,baseline_recreation_culture_religion_pct,delta_recreation_culture_religion_pct,baseline_education_pct,delta_education_pct,baseline_social_protection_pct,delta_social_protection_pct,baseline_sector_sum_pct,delta_sector_sum_pct,baseline_education_nec_pct,delta_education_nec_pct,baseline_education_not_definable_by_level_pct,delta_education_not_definable_by_level_pct,baseline_education_total_pct,delta_education_total_pct,baseline_post_secondary_non_tertiary_pct,delta_post_secondary_non_tertiary_pct,baseline_ecd_and_primary_pct,delta_ecd_and_primary_pct,baseline_education_rnd_pct,delta_education_rnd_pct,baseline_secondary_pct,delta_secondary_pct,baseline_education_subsidiary_services_pct,delta_education_subsidiary_services_pct,baseline_tertiary_pct,delta_tertiary_pct,baseline_all_staff_pcttotal,delta_all_staff_pcttotal,baseline_capex_pcttotal,delta_capex_pcttotal,baseline_currex_pcttotal,delta_currex_pcttotal,baseline_expenditure_pctbudget_imf,delta_expenditure_pctbudget_imf,baseline_expenditure_pctbudget_uis,delta_expenditure_pctbudget_uis,baseline_expenditure_pctgdp,delta_expenditure_pctgdp,baseline_expenditure_perchild_ppp,delta_expenditure_perchild_ppp,baseline_lang_match_pct,delta_lang_match_pct,baseline_teaching_staff_pcttotal,delta_teaching_staff_pcttotal,baseline_fsi_total,delta_fsi_total,baseline_sap,delta_sap,baseline_pop_total,delta_pop_total,baseline_sap_share,delta_sap_share,baseline_hh_exp_pct,delta_hh_exp_pct,baseline_private_enrolment_pct,delta_private_enrolment_pct,baseline_debt_pct_gdp,delta_debt_pct_gdp,baseline_gdp_growth_pct,delta_gdp_growth_pct,baseline_gdppc_2015_usd,delta_gdppc_2015_usd,baseline_inflation_pct,delta_inflation_pct,baseline_lang_frac,delta_lang_frac,income_group,panel
85,MDG,2018,2020,4.71432425,0.0,4.583314,0.0,4.8453345,0.0,50.13000106811523,0.529998779296875,55.90570068359375,,0.1980500072240829,,0.2973842581857765,0.03726446631277949,0.0651232766913561,0.0007527624059801008,0.0424309073888812,-0.002609653661388052,0.1485677675709825,-0.001245217289313455,0.0177271281359066,-0.00241100434062485,0.0368447071365815,-0.0038575673728159007,0.0619792061156892,-0.0019265919010672504,0.0046103893683637,0.00268298702548825,0.1757107443706781,-0.0152747739165911,0.1496198275387502,-0.01337451351393025,0.999998212502966,8.937485169724368e-07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7566223611462043,0.030693747546485517,0.0059909095768719,-0.0019988686127942502,0.0060559052063434,-0.0012298839949669,0.0043388813193789,-0.0011246722646323002,0.2269919427511988,-0.026340322674088798,,,,,,,0.1757107444,-0.01527477395,0.1981801986694336,,0.0284409999847412,0.002051669262811199,,,,,,,83.57162962089447,-2.0206654095897534,3663361.0,54311.0,27494926.0,729315.0,0.1332377108416294,-0.0014803453186358895,,,19.6834602355957,,,,3.19435651744398,-5.166014069044435,459.330367799543,-18.20305618861201,8.59422958870476,-2.1962182333995948,0.02,0.0,Low income,5
86,MEX,2018,2020,8.81458025,0.006329624999999339,8.712051,0.024245499999999254,8.9171095,-0.011586250000000575,96.9800033569336,0.20999908447265625,97.9,0.04999999999999716,0.9657,0.0010499999999999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.848424072265625,0.000683326721191424,0.0212895989418029,-0.00020669937133785052,0.9787104034423828,0.00020668029785159137,,,0.1657785034179688,-0.001909952163696299,0.0413944005966186,0.0018010997772217006,3039.614990234375,0.009033203125,,,0.7257811737060547,0.0003164672851562744,71.5181435915789,-2.1590717957894583,13367833.0,-32938.0,124573711.0,1112671.5,0.1073086198740599,-0.001201406778935453,1.565188050270081,-0.24681454896926902,9.552459716796877,0.18058013916015536,,,1.97208209405635,-5.163058337868151,10296.8690928534,-531.1127348370846,4.89935015356551,-0.7512579989327248,0.15,0.0,Upper middle income,5
87,MHL,2018,2020,5.100649000000001,0.2859782499999999,4.879417,0.24422750000000004,5.321881,0.3277289999999997,,,,,,,0.2612958995346,,0.0,,0.0524196418038466,,0.170370884324372,,0.0524689456120563,,0.0035647062732057,,0.1900026561070379,,0.0013561178988887,,0.248073408644833,,0.0204477398011599,,1.0000000000000004,,0.0,,0.0,,1.0,,0.0,,0.4497967046670808,,0.0,,0.39781336031734,,0.0,,0.1523899350155799,,,,,,,,0.2480734086,,0.2169809540762708,-0.011644524326799396,,,,,,,,,,,7033.0,-415.5,45285.0,-1289.5,0.1553052887269515,-0.005039896740191008,,,,,44.0008963636364,,5.48717948717949,-4.130033405561575,4542.34293916308,315.11617149934,,,0.06,0.0,Upper middle income,5
88,MKD,2018,2020,6.8234592,0.2407957249999999,6.648614,0.22428724999999972,6.9983044,0.25730419999999965,99.25,0.0449981689453125,98.28050231933594,,0.973900020122528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.79715789270658,-1.3331470229780251,114920.0,547.5,1889051.0,-16463.5,0.0608347789445599,0.0008345635222398,,,0.6446999907493591,0.054960012435913086,,,2.88059670964267,-3.784523359604595,5698.39334484489,22.666574700459933,1.45831298507117,-0.12911974809314997,0.5,0.0,Upper middle income,5
89,MLI,2018,2020,2.85756985,-0.14080825000000008,3.0487967,-0.15358234999999998,2.666343,-0.12803414999999996,45.65999984741211,0.7399997711181641,47.16714859008789,-0.3985742950439466,0.3242399990558624,0.2167951911687851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6809400939941406,0.014211540222167973,0.0223572993278503,0.00183284997940065,0.9776426696777344,-0.0018328475952147927,,,0.1752153015136719,-0.011894602775573748,0.0298218989372253,0.0017728507518768501,,,,,0.5864376068115233,0.010825405120849674,93.58132105894023,1.230995952775423,3520133.0,117566.0,20442030.0,635903.0,0.1722007550130784,0.0003713311312159989,,,39.93487167358398,,,,4.86784999991505,-3.01847917410054,892.978322791418,-10.294447988562013,0.299546507387843,0.06927121646641299,0.84,0.0,Low income,5
90,MLT,2018,2020,10.20033,0.004525749999999995,9.966374,-0.059340999999999866,10.434286,0.06839249999999986,98.0500030517578,0.0149993896484375,,,,,0.1419126049714246,-0.011187312263826854,0.0178119698660655,-0.0032153600530899,0.0313870048521209,0.00027964253405740255,0.1628679634647364,0.031075689075965654,0.0299820471737397,0.000496179814075199,0.0202553191850439,-0.0030452000542567003,0.1428453543164106,0.006993337170488251,0.0345280600150063,-0.0028289410029473,0.1266407171287527,-0.004804599121096945,0.291769171159823,-0.013763542165930703,1.0000002121331235,-1.060665617558243e-07,0.0741188669099997,0.005558741262607546,0.0040268883577029,0.0012565504018152503,1.0,0.0,0.0043753046548752,-0.00183886233863005,0.2839107049232228,-0.004748587209301158,0.0107925298205823,-0.0004728784354189001,0.4192637360612543,-0.019551228917190494,0.0284964329206498,0.015142115618873749,0.1750155363517129,0.004655564586772451,,,,,,,0.1369251771,-0.006079227350000042,,,,,,,,,,,36.2062447804085,-1.3062994891718205,26577.0,484.5,483903.0,15793.5,0.054922164152733,-0.0007428140207301516,,,42.8878288269043,-0.3120498657226598,,,7.18921479603796,-5.323248779492539,29536.8052374716,-837.4924765088999,1.15782362451517,-0.25963933386922905,0.09,0.0,High income,5
91,MMR,2018,2020,6.67618015,0.05740389999999973,6.567884,0.041161749999999664,6.7844763,0.07364605000000024,82.23999786376953,1.4300003051757812,,,,,0.1569943020943419,,0.158172120453427,,0.044072362951537,,0.406138919006526,,0.0032922081861121,,0.0377889638597088,,0.0426172787183092,,0.0098365491207617,,0.0968124270726358,,0.0442748685366408,,1.0000000000000009,,0.0,,0.0347053394588514,,1.0,,0.0,,0.8155155915100321,,0.0101273174628705,,0.0,,0.0,,0.1396517515682462,,,,,,,,0.0968124270699999,,0.1011594009399414,,0.0199249005317688,,483.1932983398439,,,,,,96.09231014136056,-1.0461550706802782,4408588.0,-5513.0,52272247.0,372137.5,0.0843389801092729,-0.0006959848707242047,,,4.927350044250488,,,,6.26886221471075,-7.658604697278591,1361.56831265985,-30.127224567675057,6.87232865662935,,0.51,0.0,Lower middle income,5
92,MNE,2018,2020,8.7208875,0.09301562500000049,8.557821,0.17442575000000016,8.883954,0.011605500000000823,98.7300033569336,0.024997711181640625,96.52870178222656,,0.8902300000190735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.33841976081583,0.06418746164120748,38046.0,-331.0,626438.0,76.0,0.0607338635267975,-0.0005356226138751516,,,0.3588899970054626,0.061399996280670194,,,4.73292113433965,-9.862769918346475,7159.47114735985,-403.75814207751,2.611223782638,-1.4334397412432756,,,Upper middle income,5
93,MNG,2018,2020,9.1945715,-0.019913250000000104,9.177845,-0.021875999999999785,9.211298,-0.017950499999999536,99.05999755859376,0.13000106811522727,98.59095001220705,-0.5560111999511861,0.9690799713134766,,0.2601445389208618,0.04513189664354894,0.027497264754433,0.0007068420414650996,0.0794008352700207,-0.01714951892396655,0.0796347143788354,-0.00668655438368905,0.0095304484582659,0.0010668128330110502,0.0025660739246697,0.0036452115082558,0.1113444606828897,-0.023044688831344896,0.0123932489279428,0.0026137411586544994,0.204833494260231,-0.046132864679120304,0.2126549204218496,0.03984912263318603,1.0,5.551115123125783e-16,0.0198656806676576,0.06990266055628006,0.0010242426989484,0.00195087107803905,1.0,0.0,0.0281405392665167,0.01884153323253085,0.3232209328331157,-0.03447220949193194,0.0,0.00017121510956895,0.614994504617498,-0.05302422969846937,0.0,0.0,0.0127540999162633,-0.0033698407860181,,,,,,,0.2048334943,-0.0461328647,0.1311474190183242,-0.022397315718434743,,,,,,,,,54.87347128912537,-1.4691293836174708,325335.0,22848.0,3208189.0,59507.5,0.101407678911685,0.005053336839930145,,,5.793360233306885,,65.9653147309463,3.985734393975598,7.74488062024881,-6.15131629804156,4183.85566447661,-58.910777824350134,6.82424790145522,-1.5502624200263102,0.37,0.0,Upper middle income,5
94,MRT,2018,2020,4.025301,0.10299347500000033,3.895319,0.10191819999999985,4.155283,0.10406875000000015,47.77999877929688,0.5200004577636683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.15282858350264,-1.705179993735591,726298.0,22524.0,4337685.0,131223.0,0.1674390832898193,0.00012002727171464556,,,15.65834045410156,-0.3569202423095703,,,4.77217365692621,-2.566415520538639,1602.90225649072,-24.798050312405053,3.06735996058356,-0.34083253801018,0.33,0.0,Lower middle income,5
95,MYS,2018,2020,9.3430395,-0.22510224999999995,9.084246,-0.23904499999999995,9.601833,-0.21115949999999994,99.4800033569336,0.06999969482422586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.7209629821777344,0.014136314392089844,0.0663906002044677,-0.01927680015563965,0.9336093902587892,0.019276809692382824,0.2198481898,,0.1964325904846191,-0.020106897354125963,0.0447865009307861,-0.002834450006484999,5527.06689453125,117.12939453125,,,0.5209241104125977,0.023621501922607424,63.59483707832034,-3.0164707766144723,3203763.0,51758.0,32910967.0,489295.5,0.0973463648151086,0.00012177384416189874,1.204964995384216,0.014863491058349942,11.16543960571289,-1.690349817276001,51.1859148842757,5.410403311859952,4.84308697634881,-5.14996678030791,10610.1950240479,-219.3646198858496,0.884709160571235,-1.0117056572508676,0.6,0.0,Upper middle income,5
96,NER,2018,2020,2.68726485,-0.004812924999999968,2.929186,-0.006172250000000101,2.4453437,-0.0034536000000000566,54.70999908447266,3.870000839233395,28.2785701751709,,0.5125067234039307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0082774001359939,,0.9917225646972656,,,,0.1633996963500976,-0.015037148945856504,0.0344956994056701,0.0018474899348810518,,,,,,,96.1529034434838,-0.41901020426963953,3679902.0,142170.5,22188069.0,764772.0,0.1658504847808072,0.0006464686413936993,,,,,,,7.21141802762897,-1.83038846663003,519.546993483886,6.823667713183966,2.96760366004456,-0.03470494989092998,0.65,0.0,Low income,5
97,NGA,2018,2020,5.036944650000001,0.0,5.090015,0.0,4.9838743,0.0,74.69000244140625,0.2949981689453125,70.60356903076172,,0.2745299935340881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0594455212092506,-0.00406557749860275,0.0041999849379612,-0.0003018042830557502,,,0.3925204086303711,,,,99.90823160615736,-1.3203602381569297,34166512.0,754552.0,204938755.0,4528713.0,0.1667157195328916,-2.1292265629524465e-06,,,19.73736953735352,-0.93896484375,,,1.92275734200614,-4.145827873553615,2431.77857832568,-101.54613204840007,12.0951065173432,0.57545845515825,0.85,0.0,Lower middle income,5
98,NIC,2018,2020,6.75272985,0.0,6.541458,0.0,6.9640017,0.0,73.02999877929688,0.69000244140625,,,,,0.1306488697405491,-0.0020160047151131927,0.0334461986549212,-0.001368369481643348,0.1043237518276263,-0.0023044889835803495,0.1661615524998516,0.012585718579998503,0.0065946747067941,0.0010669417895177503,0.1260938256385018,-0.02725333001101215,0.1780769491016959,0.01146860297409684,0.0128469728639297,-0.0022746597923421503,0.228575663587808,-0.00017126189492465416,0.0132315413783222,0.01026685153500265,1.0000000000000002,-1.1102230246251565e-16,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,0.2285756636,-0.0001712619000000526,0.2276133298341563,-0.0003684278373275035,0.044738069325625,0.0005326682953217012,,,,,,,75.32932129736191,0.8740951178733098,797847.0,2299.0,6400080.0,82593.5,0.1246620354745565,-0.0012181185969995997,1.749035954475403,,,,,,-3.3633566598573,0.5634074486170351,2107.3396261623,-78.5739069887851,4.94723728039886,-0.63271193207157,0.05,0.0,Lower middle income,5
99,NLD,2018,2020,11.759394,-0.11029175000000002,11.665375,-0.15176249999999936,11.853413,-0.0688209999999998,99.73999786376952,0.01000213623048296,,,,,0.0934585872128518,-0.0030943456912266992,0.0259286304272358,0.0008938020495416008,0.0422297903922812,-0.0005985807560874475,0.0988095095586386,0.020054879820254,0.0319768485820654,-0.000648573207202699,0.0102319930090857,-0.00022128028794589968,0.1702419287261932,-0.00018572778514615307,0.028628033087135,-0.0014548209572645514,0.1171367178615463,-0.00511452319960095,0.3813579611429666,-0.009630829985321193,1.0,0.0,0.0007664597225415,-0.00015562498333885,0.0012774328709026,0.0001638902393612,1.0,0.0,0.0,0.0,0.3031859175800311,0.0037892976128690026,0.0038067499552898,-0.00021430719930809992,0.4048951227612987,-0.0012807869011458028,0.0417720548785161,-4.221230233574999e-05,0.2442962622314196,-0.0022602564661015484,0.6932218170166016,0.00748100280761721,0.1061839008331299,0.002300848960876449,0.8938160705566406,-0.0023008346557616965,0.1195988315,-0.005078720799999999,0.1241011047363281,-0.006716504096984849,0.0526723003387451,0.00012084960937500111,12334.5546875,366.8632812500009,,,,,26.16998872873363,-1.6550767706160574,1123762.0,-5069.0,17231624.0,104938.0,0.0652150952225977,-0.0006829998373115501,0.685825526714325,0.010501444339752197,0.371399998664856,-0.010044991970062311,,,2.2587403735731,-3.0633468559026653,48463.0299739951,-688.2247773624513,1.7034979474447,-0.21551878477654507,0.51,0.0,High income,5
100,NOR,2018,2020,11.2110965,0.012766000000000055,11.092267,-0.04773249999999951,11.329926,0.07326449999999962,99.73999786376952,0.00500106811524148,99.58,0.015000000000000568,,,0.0908244222543176,-0.0017355497869957978,0.0351085178657672,-0.00016381785927310072,0.0236677182834939,-0.0007454724405908993,0.1138483758340989,0.013529059603920202,0.0180340567089272,0.00019337723029269963,0.01613330828203,-0.00019698317253229874,0.1676243411065376,-0.0014284406736892463,0.0348572363878633,-0.0003781240424728001,0.1105039115765838,-0.00463922402396235,0.3893981117003802,-0.004434824834696455,1.0,0.0,0.0180508616013685,-0.0005330563535926001,0.0825457921308465,-0.0009211151186560435,1.0,0.0,0.0044279634497433,0.0003220904343064499,0.438702173822339,0.00048228522274695873,0.006889681645596,0.0004731925324947999,0.1967392664914257,-0.0024347785993017457,0.03295155839279,0.0015293424805826981,0.2196927024658906,0.00108203940141946,0.6923374176025391,0.005812339782714837,0.127790002822876,1.744747161865068e-05,0.8722100067138672,-1.747131347656916e-05,0.1105039116,-0.0046392240500000015,0.1592572975158691,-0.005807299613952599,0.0759564018249511,0.0038858509063720986,21388.16796875,824.333984375,,,,,18.25872156828166,-1.0337555406275598,451079.0,83.5,5311916.0,33779.5,0.0849183232566177,-0.0005177082336932509,0.3002867996692657,0.0094633549451828,3.432169914245605,0.15239500999450706,,,0.828931500516902,-1.053551636428621,76373.6474606092,-543.2207539246956,2.76483134528788,-0.7391232191039151,0.07,0.0,High income,5
101,NZL,2018,2020,11.335708,0.028574250000000134,11.173541,0.04368450000000035,11.497875,0.01346399999999992,,,,,,,0.1320533463746331,-0.015218264412146992,0.0252362862953163,-0.0021403796508819,0.0517828211974257,-0.0024734865777097,0.0907803717868296,0.04236134012520895,0.0254193249781525,-0.0006965544326199002,0.0159740462898546,0.0060413032178294,0.1821101305399131,-0.007336925400779751,0.0280669685406794,-0.0018131559534819517,0.1565452648451228,-0.004351495452821444,0.2920314391520655,-0.014372381462597644,0.9999999999999928,-8.881784197001252e-16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.1580440055,-0.006839492150000001,0.1455949020385742,-0.004686851501464848,0.051896800994873,0.0022650003433227484,7879.10888671875,495.203369140625,,,,,20.888699780987427,-1.5044017448013758,393980.0,1450.0,4900600.0,85900.0,0.0803942374403134,-0.0010755983353290047,0.7861567735671997,-0.0034347474575042725,1.897600054740906,0.021999955177307018,36.6067779902994,4.719924267398099,3.47058203866328,-1.8889144673449105,40371.5456268118,-293.03624908439815,1.59829703801696,0.058132331027744955,0.17,0.0,High income,5
102,OMN,2018,2020,8.74900675,-0.042369875000000334,8.200181,-0.039743500000000154,9.2978325,-0.044996250000000515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1196630954742432,0.017382302284240703,0.0458565998077392,0.011460149288177502,9603.5908203125,726.9990234375,,,,,52.64980160350626,-2.3293205170638522,275767.0,26920.0,4597877.0,-37690.0,0.0599770285286013,0.006452305928614899,,,19.75783920288086,-0.6624250411987305,,,1.28710391543288,-2.333412221206435,18269.6769435562,-262.89553175424953,0.889312370970404,-0.647857645218127,0.36,0.0,High income,5
103,OWID_KOS,2018,2020,7.91722015,-0.027915750000000017,7.7653403,-0.004735000000000156,8.0691,-0.05109650000000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
104,PAK,2018,2020,5.06260435,0.006633474999999667,5.359011,0.007846999999999937,4.7661977,0.00541994999999984,53.72999954223633,0.8449993133544922,59.66225814819336,,0.3104900121688843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1219247939863421,-0.006981336223715398,0.0233216949688293,-0.0013749354484935486,,,,,,,96.33806005544712,-2.1299835114438963,29632264.0,263417.0,226928892.0,4036427.0,0.1305795121054925,-0.0011219391889515512,,,34.80294036865234,,,,6.15170261099519,-3.7128950271911396,1561.68169819559,-17.837861666259982,5.07805725868917,2.33096794014619,0.72,0.0,Lower middle income,5
105,PAN,2018,2020,6.81154705,-0.16448224999999983,6.7955804,-0.20541050000000016,6.8275137,-0.12355399999999994,94.08000183105467,0.1549987792968821,96.6,,0.9177,,0.244409922018585,0.06919760336111751,0.0,0.00210553723476745,0.102715293546078,-0.010699268401084004,0.15900929189197,-0.04831454793586615,0.0185076708797791,-0.0033381667147716005,0.0744176410581117,-0.0245607116559666,0.101023837176536,0.020574348223635,0.0128435842538612,-0.0021449786362443997,0.198751162819479,-0.011612576790814497,0.0883215963556006,0.008792761315227195,1.0000000000000009,0.0,0.2345298967745792,-0.025868003597292202,0.0545960974583798,-0.0031745292173465008,1.0,0.0,0.0186333638919162,-0.0089798439160245,0.264613047862375,0.028118326202307253,0.0,0.0,0.2330001896865173,-6.242874848180757e-05,0.0089953959245649,-0.0016192217933363499,0.1856320084016664,0.01158570107017369,,,,,,,0.1987511628,-0.011612576799999996,0.1581630992889404,-0.0009333992004394442,0.0345241999626159,0.0042622506618500006,,,,,,,49.48072267554133,-1.7494038935445495,445674.0,4592.0,4167860.0,62700.5,0.106931134922958,-0.0004920818057035994,1.700000047683716,,,,,,3.9181980847881,-10.86971401536025,15375.6434854475,-1364.2804150336997,0.761578359399944,-1.155926883718772,0.39,0.0,High income,5
106,PER,2018,2020,8.448194,0.09203374999999969,8.551319,0.1186550000000004,8.345069,0.06541249999999987,96.4000015258789,0.3149986267089844,97.4,0.3499999999999943,0.9479,0.014500000000000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6130007934570313,0.022137794494628882,0.168232307434082,-0.0168940019607544,0.8317677307128907,0.01689399719238277,,,0.1715217971801758,-0.006124596595764142,0.0371392011642456,0.0027272987365722506,1907.8779296875,-34.20489501953102,,,0.4730284118652343,0.015723152160644543,70.0729820656276,-1.2224367914302547,3441027.0,-21616.5,31897584.0,470497.5,0.1078773552253988,-0.002203887261387351,3.034024000167847,-0.3113939762115481,25.94679069519043,-0.9320402145385742,25.7290009540889,4.517957042684499,3.969351341365,-7.4513289212016,6593.14437459526,-380.65706350502523,1.50915423024742,0.24662891367274997,0.34,0.0,Upper middle income,5
107,PHL,2018,2020,8.357043,-0.43480212500000004,7.983165,-0.37924199999999963,8.730921,-0.49036225,92.88999938964844,0.6650009155273438,,,,,0.3651795877683432,0.003374135010083601,0.0338608674965877,0.0043080257260161015,0.0519352858230745,0.004626341194613699,0.1842050414584001,-0.01202137300668786,0.0059949763503052,0.00032044058406220004,0.0016166580502657,0.00033378683934165,0.0459174473480312,0.0006644293491527981,0.0017601010577573,-5.046908499170002e-05,0.1875965467059876,-0.007131672249647558,0.1219334879412472,0.005576355638057001,1.0,1.1102230246251565e-16,0.2680767757204373,-0.08003184180180045,0.0137049997059551,0.01217889850166675,1.0,0.0,0.0001008647684592,0.0095398715821285,0.3362584120909432,0.009242188524534345,0.0065325636594508,0.00208813538786135,0.2297835389190947,0.04019986691341815,0.011325936921808,0.005647940491842101,0.1342169082138513,0.0011349404003492963,,,,,,,0.1875965467,-0.0071316722499999985,0.1869201292805947,-0.008993740250053506,0.0385502760745455,1.6314528130396966e-05,,,,,,,85.49988187329669,-2.2499409366483505,14191702.0,-12792.0,109465287.0,1307988.5,0.1296456839326607,-0.001627096779159759,,,8.900279998779297,0.2900099754333496,,,6.34148557153473,-7.929890155993849,3410.93647976109,-106.13478983848017,5.30934661627707,-1.4580921115573349,0.84,0.0,Lower middle income,5
108,PLW,2018,2020,8.280126,0.20909975000000003,7.961176,0.20339300000000016,8.599076,0.2148064999999999,,,,,,,0.321610347554979,,0.0,,0.0655407741595036,,0.160104499524597,,0.0576218611492449,,0.0030185120998379,,0.195258969706954,,0.0131807594274592,,0.159346358429058,,0.0243179179483654,,0.9999999999999992,,0.0,,0.8189704324616015,,1.0,,0.0,,0.0112374251206217,,0.0,,0.0394380110185629,,0.0,,0.1303541313992122,,,,,,,,0.1593463584,,,,,,,,,,,,,,1459.0,-7.5,17814.0,-11.0,0.0819018749298304,-0.00037090149369220504,,,,,83.8357085312167,,-1.24390713667657,-2.81421219316021,15642.8069323229,-554.9085441335492,2.10970464135017,-0.9457614115841686,0.32,0.0,High income,5
109,PNG,2018,2020,5.8965372,0.040676550000000145,6.132684,0.03255829999999982,5.6603904,0.04879480000000003,62.38999938964844,0.4850006103515625,61.14408874511719,,0.4532600045204163,,0.6355760307056563,-0.05978043663550525,0.0171445354456589,0.00046247364485745013,0.0436570677213936,0.009746166798614602,0.1141497414643094,0.055738706539324404,0.0173028203581283,-0.007528028176964601,0.0052331166303387,0.00011485314500314994,0.0835097567348185,0.008958666802161952,0.0020482007219378,0.0015912200833461002,0.0795204304299952,-0.011485648544753299,0.0018582997877619,0.00218202634391595,0.999999999999999,4.996003610813204e-16,0.0965109634246109,0.005078678260135305,0.0672060694872553,0.0008260676509283527,1.0,0.0,0.0493446530793463,-0.018982852892292252,0.0909082068030936,-0.011573160484017748,0.0,0.0024878079077338,0.0578955447147342,0.010571691456627102,0.4922471394161841,-0.042068852135662305,0.1458874230747718,0.053660620236551146,,,,,,,0.07952043043,-0.01148564854500005,0.0922710037231445,-0.027035397726051753,0.018748300075531,-0.00488405732734925,,,,,,,84.77026579816999,-1.2364876571423622,1265922.0,22783.5,9394513.0,210616.5,0.134751210626884,-0.0005702397304287454,,,1.242069959640503,,36.6742909998618,6.002902300705898,-0.279252284959952,-1.4440898796940989,2518.45899317321,-39.923806975139996,4.37448921453162,0.2485923855619654,0.35,0.0,Lower middle income,5
110,POL,2018,2020,11.5199985,-0.07215225000000025,11.416019,-0.09485550000000043,11.623978,-0.04944899999999919,99.62999725341795,0.00500106811524148,99.27,-0.5925000000000011,,,0.1050503254179495,-0.006968998136913096,0.0394196003640729,-0.0017109921678206026,0.0507173520269308,-0.0011780775770202506,0.1210913712088953,0.031693665921239206,0.0118060723709042,-8.714035812940057e-05,0.014241546008385,-0.0021026316614902504,0.1156616591861575,-0.002247798349468054,0.0321400239406096,-0.0027859891725570997,0.120274191380398,-0.007114834531114299,0.389597869441635,-0.007497209639695246,1.000000011345938,-5.672968983461146e-09,0.0162932630759334,1.802082856385001e-05,0.0188431093635015,-0.00025446920241184966,1.0,0.0,0.0006792043385309,0.00018228677440604996,0.4206556793415943,0.02431094620917229,0.0157898028599974,-0.001087854273795999,0.2276316550351351,-0.018420306013644458,0.0567771433401325,-0.002490480812060599,0.2433300483112385,-0.0022580127340103007,0.6885559844970703,0.009379119873046848,0.0858218955993652,-0.010047397613525404,0.9141780853271484,0.010047416687011812,0.1202741914,-0.007114834549999997,0.1111061954498291,-0.005266947746276847,0.0455985021591186,0.0012048482894897496,9046.98046875,1306.48681640625,,,,,41.46116976149038,-0.21621792139526264,2410296.0,-394024.0,37974750.0,-229501.0,0.0634710169257203,-0.01011461475177115,0.794552206993103,0.020326584577560425,6.192319869995117,0.4864599704742436,,,6.2458584723942,-4.140713648196985,14551.0850277089,269.56890815120005,1.81295156542679,0.78075908037955,0.05,0.0,High income,5
