iso3,year,sap,pop_total,sap_share,hh_exp_pct,private_enrolment_pct
ALB,2018,163407.0,2607733.0,0.06266247349709499,,7.740799903869629
ALB,2019,162888.0,2567801.0,0.06343482224673952,2.480000019073486,8.30739974975586
ALB,2020,162136.0,2528480.0,0.06412390052521673,,9.046059608459473
ALB,2021,163250.0,2489762.0,0.06556851618749102,,9.243160247802734
ALB,2022,159944.0,2451636.0,0.06523970116281536,,10.46710968017578
ALB,2023,156820.0,2414095.0,0.06496016105414244,,11.49617004394531
ALB,2024,126524.0,2377128.0,0.05322557304444691,,12.47297954559326
ALB,2025,122038.0,,,,
AND,2010,5159.0,80706.0,0.06392337620499096,0.1462454050779343,2.060909986495972
AND,2011,4963.0,77783.0,0.0638057159019323,0.1648537963628769,1.970440030097961
AND,2012,4963.0,76834.0,0.06459379961995991,,1.961259961128235
AND,2013,4801.0,75194.0,0.06384817937601404,0.6299334168434143,1.745329976081848
AND,2014,4671.0,73737.0,0.06334675942878067,0.5634083151817322,1.845020055770874
AND,2015,4700.0,72174.0,0.0651204034693934,0.521334171295166,1.801149964332581
AND,2016,4666.0,72181.0,0.0646430501101398,0.5710660815238953,2.18927001953125
AND,2017,4726.0,73763.0,0.06407006222631943,0.5450794100761414,2.556879997253418
AND,2018,4768.0,75162.0,0.06343631090178548,0.5500739216804504,2.28902006149292
AND,2019,4810.0,76474.0,0.06289719381750661,0.5787405967712402,2.591389894485474
AND,2020,4748.0,77380.0,0.061359524424916,,3.344320058822632
AND,2021,4580.0,78364.0,0.05844520443060589,,3.649640083312988
