iso3,year,pcr_modelled_pct,pcr_pct,pcr_wpia
ARM,2013,99.38999938964844,,
ARM,2014,99.38999938964844,,
ARM,2015,99.38999938964844,,
ARM,2016,99.38999938964844,99.26644134521484,0.9866200089454651
ARM,2017,99.4000015258789,,
ARM,2018,99.4000015258789,99.63,0.986299991607666
ARM,2019,99.41000366210938,,
ARM,2020,99.41999816894531,99.6785888671875,
ARM,2021,99.43000030517578,,
ARM,2022,99.44000244140625,99.5948715209961,
ARM,2023,99.44999694824219,99.97808837890625,
ARM,2024,99.45999908447266,,
ARM,2025,99.45999908447266,,
AUS,2010,99.26000213623047,99.58,0.9861529469490051
AUS,2011,99.27999877929688,,
AUS,2012,99.30000305175781,,
AUS,2013,99.30999755859375,,
AUS,2014,99.33000183105469,99.02,0.9843389391899109
AUS,2015,99.33999633789062,,
AUS,2016,99.36000061035156,98.98,
AUS,2017,99.37999725341797,,
AUS,2018,99.4000015258789,99.57000000000001,0.9916232228279114
AUS,2019,99.41000366210938,,
AUS,2020,99.43000030517578,,
AUS,2021,99.44999694824219,,
AUS,2022,99.47000122070312,,
AUS,2023,99.4800033569336,,
AUS,2024,99.5,,
AUS,2025,99.51000213623047,,
AUT,2010,99.94000244140625,99.045,
AUT,2011,99.94000244140625,99.11,
AUT,2012,99.93000030517578,99.335,
AUT,2013,99.93000030517578,99.08500000000001,
AUT,2014,99.93000030517578,99.155,
AUT,2015,99.93000030517578,99.13,
AUT,2016,99.93000030517578,99.15,
AUT,2017,99.94000244140625,98.96000000000001,
AUT,2018,99.94000244140625,98.72,
AUT,2019,99.94000244140625,98.575,
AUT,2020,99.94000244140625,98.605,
AUT,2021,99.94999694824219,98.99,
AUT,2022,99.94999694824219,,
AUT,2023,99.95999908447266,,
AUT,2024,99.95999908447266,,
AUT,2025,99.97000122070312,,
AZE,2010,97.83000183105469,,
AZE,2011,97.87999725341797,,
AZE,2012,97.91999816894531,,
AZE,2013,97.97000122070312,,
AZE,2014,98.01000213623047,,
AZE,2015,98.06999969482422,,
AZE,2016,98.12000274658203,,
AZE,2017,98.18000030517578,,
AZE,2018,98.22000122070312,,
AZE,2019,98.25,,
AZE,2020,98.29000091552734,,
AZE,2021,98.31999969482422,,
AZE,2022,98.33000183105469,,
AZE,2023,98.36000061035156,98.74227905273438,0.9826599955558777
AZE,2024,98.38999938964844,,
AZE,2025,98.41999816894531,,
BDI,2010,30.61000061035156,39.82950973510742,0.3858000040054321
BDI,2011,33.59000015258789,,
BDI,2012,36.56000137329102,,
BDI,2013,39.16999816894531,,
BDI,2014,41.5,,
BDI,2015,43.45000076293945,,
BDI,2016,45.20000076293945,,
BDI,2017,46.90999984741211,50.14041900634766,0.4103299975395203
BDI,2018,48.4900016784668,,
BDI,2019,50.18999862670898,,
BDI,2020,51.84999847412109,,
BDI,2021,53.59999847412109,,
BDI,2022,55.2400016784668,,
BDI,2023,56.93000030517578,,
BDI,2024,58.72999954223633,,
BDI,2025,60.45000076293945,,
BEL,2010,98.19000244140625,,
BEL,2011,98.25,,
BEL,2012,98.30999755859375,,
BEL,2013,98.37999725341797,,
BEL,2014,98.44999694824219,,
BEL,2015,98.51000213623047,,
BEL,2016,98.55999755859375,,
BEL,2017,98.61000061035156,,
BEL,2018,98.6500015258789,,
BEL,2019,98.69999694824219,,
BEL,2020,98.75,,
BEL,2021,98.79000091552734,97.7,
BEL,2022,98.81999969482422,,
BEL,2023,98.8499984741211,,
BEL,2024,98.9000015258789,,
BEL,2025,98.94000244140625,,
BEN,2010,51.25,,
BEN,2011,53.18000030517578,59.41194152832031,0.4105100035667419
BEN,2012,54.70000076293945,,
BEN,2013,55.84000015258789,56.99999999999999,
BEN,2014,56.77000045776367,54.11722946166992,0.3483799993991852
BEN,2015,57.4900016784668,,
BEN,2016,58.13000106811523,,
BEN,2017,58.84000015258789,51.82675933837891,0.2799200117588043
BEN,2018,59.72999954223633,,
BEN,2019,60.95999908447266,53.44025039672852,
BEN,2020,62.45999908447266,,
BEN,2021,64.13999938964844,51.97393035888672,0.2835099995136261
BEN,2022,65.77999877929688,50.40587997436523,
BEN,2023,67.30000305175781,,
BEN,2024,68.7699966430664,,
BEN,2025,70.0999984741211,,
BFA,2010,32.90000152587891,30.90797996520996,0.1715700030326843
BFA,2011,35.45000076293945,,
BFA,2012,38.34999847412109,,
BFA,2013,41.52999877929688,,
BFA,2014,44.83000183105469,,
BFA,2015,48.29999923706055,,
BFA,2016,51.68000030517578,,
BFA,2017,54.90999984741211,,
BFA,2018,57.84000015258789,,
BFA,2019,60.5,,0.6499490737915039
BFA,2020,62.75,,
BFA,2021,64.8499984741211,60.2606315612793,0.4749400019645691
BFA,2022,66.80000305175781,,
BFA,2023,68.79000091552734,,
BFA,2024,70.56999969482422,,
BFA,2025,72.16000366210938,,
BGD,2010,71.9000015258789,,
BGD,2011,73.29000091552734,74.78202819824219,0.5399600267410278
BGD,2012,74.62999725341797,,
BGD,2013,75.87000274658203,72.23,0.5790615081787109
BGD,2014,77.16999816894531,80.01213073730469,0.6986500024795532
BGD,2015,78.6500015258789,,
BGD,2016,80.26000213623047,,
BGD,2017,81.83000183105469,,
BGD,2018,83.33000183105469,,
BGD,2019,84.66999816894531,82.60852813720703,0.769569993019104
BGD,2020,85.88999938964844,,
BGD,2021,87.0199966430664,,
BGD,2022,88.08000183105469,88.40389251708984,0.8734999895095825
BGD,2023,89.05000305175781,,
BGD,2024,89.93000030517578,,
BGD,2025,90.75,,
BGR,2010,98.80999755859375,98.235,
BGR,2011,98.83999633789062,98.095,
BGR,2012,98.86000061035156,97.91,
BGR,2013,98.87999725341797,98.50999999999999,
BGR,2014,98.9000015258789,97.52,
BGR,2015,98.91999816894531,98.335,
BGR,2016,98.94000244140625,98.045,
BGR,2017,98.94999694824219,98.405,
BGR,2018,98.9800033569336,98.17,
BGR,2019,99.0,,
BGR,2020,99.0199966430664,97.605,
BGR,2021,99.04000091552734,98.995,
BGR,2022,99.06999969482422,,
BGR,2023,99.08999633789062,,
BGR,2024,99.11000061035156,,
BGR,2025,99.12999725341797,,
BIH,2010,99.45999908447266,,
BIH,2011,99.48999786376953,,
BIH,2012,99.5199966430664,99.73966217041016,0.9966700077056885
BIH,2013,99.54000091552734,,
BIH,2014,99.55999755859375,,
BIH,2015,99.58999633789062,,
BIH,2016,99.61000061035156,,
BIH,2017,99.62999725341797,,
BIH,2018,99.66000366210938,,
BIH,2019,99.68000030517578,,
BIH,2020,99.69000244140625,,
BIH,2021,99.70999908447266,,
BIH,2022,99.7300033569336,,
BIH,2023,99.75,,
BIH,2024,99.76000213623047,,
BIH,2025,99.77999877929688,,
BLR,2010,99.70999908447266,,
BLR,2011,99.70999908447266,,
BLR,2012,99.70999908447266,99.76952362060547,1.0
BLR,2013,99.70999908447266,,
BLR,2014,99.70999908447266,,
BLR,2015,99.72000122070312,,
BLR,2016,99.7300033569336,,
BLR,2017,99.73999786376953,,
BLR,2018,99.75,,
BLR,2019,99.76000213623047,100.0,1.0
BLR,2020,99.7699966430664,,
BLR,2021,99.7699966430664,,
BLR,2022,99.77999877929688,,
BLR,2023,99.77999877929688,,
BLR,2024,99.79000091552734,,
BLR,2025,99.79000091552734,,
BLZ,2011,,84.28,0.6586189270019531
BLZ,2015,,96.18350982666016,0.9210000038146973
BLZ,2025,90.23999786376953,,
BOL,2010,93.7300033569336,,
BOL,2011,94.5999984741211,93.0,0.9372
BOL,2012,95.33000183105469,92.6,0.9186
BOL,2013,95.91999816894531,95.6,0.9506999999999999
BOL,2014,96.38999938964844,93.2,0.9137000000000001
BOL,2015,96.75,96.9,0.9784999999999999
BOL,2016,97.01000213623047,96.4,0.9512999999999999
BOL,2017,97.20999908447266,97.3,0.9378
BOL,2018,97.37999725341797,97.3,0.9756
BOL,2019,97.54000091552734,95.3,0.9759
BOL,2020,97.68000030517578,96.9,0.9484
BOL,2021,97.83000183105469,98.7,0.9889
BOL,2022,98.0,,
BOL,2023,98.16000366210938,99.2431411743164,
BOL,2024,98.30999755859375,98.90702819824219,
BOL,2025,98.47000122070312,,
BRA,2010,84.56999969482422,,
BRA,2011,85.3499984741211,89.9,0.8386
BRA,2012,86.0,91.6,0.8618000000000001
BRA,2013,86.52999877929688,91.5,0.8686
BRA,2014,87.05000305175781,92.9,0.8865999999999999
BRA,2015,87.66000366210938,93.2,0.8954000000000001
BRA,2016,88.33999633789062,93.8,0.903
BRA,2017,89.08000183105469,94.6,0.9257
BRA,2018,89.83999633789062,95.1,0.9347
BRA,2019,90.5,95.7,0.9343
BRA,2020,91.0199966430664,96.3,0.9612
BRA,2021,91.45999908447266,96.7,0.9527
BRA,2022,91.8499984741211,97.1,0.9656999999999999
BRA,2023,92.20999908447266,96.7,0.9684999999999999
BRA,2024,92.61000061035156,97.63082122802734,
BRA,2025,92.95999908447266,,
BRB,2010,99.30999755859375,,
BRB,2011,99.33000183105469,,
BRB,2012,99.33999633789062,98.45480346679688,0.9810000061988831
BRB,2013,99.3499984741211,,
BRB,2014,99.36000061035156,,
BRB,2015,99.36000061035156,,
BRB,2016,99.37000274658203,,
BRB,2017,99.37999725341797,,
BRB,2018,99.38999938964844,,
BRB,2019,99.4000015258789,,
BRB,2020,99.4000015258789,,
BRB,2021,99.41000366210938,,
BRB,2022,99.41999816894531,,
BRB,2023,99.43000030517578,,
BRB,2024,99.44000244140625,,
BRB,2025,99.44999694824219,,
BTN,2010,66.16000366210938,67.86396789550781,0.4712499976158142
BTN,2011,68.81999969482422,,
BTN,2012,71.36000061035156,,
BTN,2013,73.7300033569336,,
BTN,2014,76.08999633789062,,
BTN,2015,78.2699966430664,,
BTN,2016,80.4000015258789,,
BTN,2017,82.41999816894531,,
BTN,2018,84.2699966430664,,
BTN,2019,85.94000244140625,,
BTN,2020,87.47000122070312,,
BTN,2021,88.9800033569336,,
BTN,2022,90.26000213623047,89.61766052246094,
BTN,2023,91.4800033569336,,
BTN,2024,92.55999755859375,,
BTN,2025,93.55999755859375,,
BWA,2010,90.27999877929688,,
BWA,2011,91.87999725341797,93.27203369140625,
BWA,2012,93.2300033569336,,
BWA,2013,94.29000091552734,,
BWA,2014,95.16000366210938,,
BWA,2015,95.88999938964844,,
BWA,2016,96.48999786376953,,
BWA,2017,96.95999908447266,,
BWA,2018,97.36000061035156,,
BWA,2019,97.69000244140625,,
BWA,2020,98.01000213623047,98.05058288574219,
BWA,2021,98.27999877929688,,
BWA,2022,98.48999786376953,,
BWA,2023,98.69000244140625,96.56551361083984,
BWA,2024,98.87999725341797,,
BWA,2025,99.0199966430664,,
CAF,2010,25.17000007629395,42.91474914550781,0.1999099999666214
CAF,2011,25.79000091552734,,
CAF,2012,26.30999946594238,,
CAF,2013,26.82999992370605,,
CAF,2014,27.26000022888184,,
CAF,2015,27.70999908447266,,
CAF,2016,28.11000061035156,,
CAF,2017,28.54000091552734,,
CAF,2018,28.89999961853027,,
CAF,2019,29.21999931335449,27.04540061950684,0.1601999998092651
CAF,2020,29.54999923706055,,
CAF,2021,29.79000091552734,,
CAF,2022,30.03000068664551,,
CAF,2023,30.32999992370605,,
CAF,2024,30.54999923706055,,
CAF,2025,30.81999969482422,,
CAN,2010,99.75,99.76,0.9929999709129333
CAN,2011,99.76000213623047,,
CAN,2012,99.77999877929688,,
CAN,2013,99.79000091552734,,
CAN,2014,99.80000305175781,,
CAN,2015,99.80999755859375,,
CAN,2016,99.81999969482422,,
CAN,2017,99.83000183105469,,
CAN,2018,99.83999633789062,,
CAN,2019,99.8499984741211,,
CAN,2020,99.86000061035156,,
CAN,2021,99.87000274658203,,
CAN,2022,99.87000274658203,,
CAN,2023,99.88999938964844,,
CAN,2024,99.9000015258789,,
CAN,2025,99.9000015258789,,
CHE,2010,99.72000122070312,99.2,
CHE,2011,99.72000122070312,99.095,
CHE,2012,99.72000122070312,99.165,
CHE,2013,99.72000122070312,99.2,
CHE,2014,99.72000122070312,99.425,
CHE,2015,99.72000122070312,99.4,
CHE,2016,99.72000122070312,99.32,
CHE,2017,99.72000122070312,99.25,
CHE,2018,99.72000122070312,99.165,
CHE,2019,99.7300033569336,98.905,
CHE,2020,99.7300033569336,99.17,
CHE,2021,99.73999786376953,99.35000000000001,
CHE,2022,99.75,,
CHE,2023,99.75,,
CHE,2024,99.76000213623047,,
CHE,2025,99.76000213623047,,
CHL,2010,98.30000305175781,,
CHL,2011,98.30999755859375,97.4,0.9615
CHL,2012,98.29000091552734,,
CHL,2013,98.22000122070312,97.0,0.9686
CHL,2014,98.11000061035156,,
CHL,2015,97.95999908447266,97.6,0.9697
CHL,2016,97.77999877929688,,
CHL,2017,97.61000061035156,97.2,0.9725
CHL,2018,97.44999694824219,,
CHL,2019,97.3499984741211,,
CHL,2020,97.2699966430664,97.9,0.9829000000000001
CHL,2021,97.23999786376953,,
CHL,2022,97.26000213623047,99.2,0.998
CHL,2023,97.27999877929688,,
CHL,2024,97.3499984741211,,
CHL,2025,97.43000030517578,,
CHN,2010,96.55999755859375,96.69,0.9418663382530212
CHN,2011,96.75,,
CHN,2012,96.9000015258789,93.28,0.9165470600128174
CHN,2013,97.04000091552734,,
CHN,2014,97.19999694824219,97.21,0.972202479839325
CHN,2015,97.38999938964844,,
CHN,2016,97.5999984741211,96.36,0.9579659700393677
CHN,2017,97.80999755859375,,
CHN,2018,98.01000213623047,97.75927734375,
CHN,2019,98.19000244140625,,
CHN,2020,98.36000061035156,99.19,0.9800999760627747
CHN,2021,98.5199966430664,,
CHN,2022,98.6500015258789,,
CHN,2023,98.77999877929688,,
CHN,2024,98.91000366210938,,
CHN,2025,99.0199966430664,,
CIV,2010,39.45999908447266,,
CIV,2011,41.15000152587891,,
CIV,2012,43.18000030517578,44.30313873291016,0.2443400025367737
CIV,2013,45.66999816894531,,
CIV,2014,48.63000106811523,,
CIV,2015,51.93999862670898,,
CIV,2016,55.34999847412109,56.58734130859375,0.3162899911403656
CIV,2017,58.68000030517578,,
CIV,2018,61.88000106811523,,
CIV,2019,64.91999816894531,,
CIV,2020,67.76000213623047,,
CIV,2021,70.41999816894531,65.15484619140625,0.5168200135231018
CIV,2022,72.94000244140625,,
CIV,2023,75.0999984741211,,
CIV,2024,77.0199966430664,,
CIV,2025,78.79000091552734,,
CMR,2010,69.36000061035156,,
CMR,2011,70.04000091552734,67.85408020019531,0.1928600072860718
CMR,2012,70.7699966430664,,
CMR,2013,71.43000030517578,,
CMR,2014,72.05999755859375,73.6486587524414,0.3711900115013123
CMR,2015,72.7300033569336,,
CMR,2016,73.33999633789062,,
CMR,2017,73.95999908447266,,
CMR,2018,74.56999969482422,73.9798583984375,0.3507300019264221
CMR,2019,75.08000183105469,,
CMR,2020,75.55000305175781,,
CMR,2021,76.05999755859375,,
CMR,2022,76.5199966430664,,
CMR,2023,76.98999786376953,,
CMR,2024,77.37999725341797,,
CMR,2025,77.77999877929688,,
COD,2010,49.81999969482422,44.46561813354492,0.3160099983215332
COD,2011,51.83000183105469,,
COD,2012,53.56000137329102,,
COD,2013,54.88999938964844,68.94529724121094,0.5331000089645386
COD,2014,56.06999969482422,,
COD,2015,57.20999908447266,,
COD,2016,58.47999954223633,,
COD,2017,59.7599983215332,,
COD,2018,61.02000045776367,66.6748275756836,0.4483299851417542
COD,2019,62.13999938964844,,
COD,2020,63.16999816894531,,
COD,2021,64.2300033569336,,
COD,2022,65.37999725341797,,
COD,2023,66.47000122070312,69.99366760253906,0.5102599859237671
COD,2024,67.51000213623047,,
COD,2025,68.44000244140625,,
COG,2010,69.01000213623047,,
COG,2011,71.23999786376953,,
COG,2012,73.58999633789062,74.224853515625,0.4586699903011322
COG,2013,76.06999969482422,,
COG,2014,78.41000366210938,,
COG,2015,80.72000122070312,80.34445190429688,0.4340600073337555
COG,2016,82.73999786376953,,
COG,2017,84.66000366210938,,
COG,2018,86.37000274658203,,
COG,2019,87.9000015258789,,
COG,2020,89.19999694824219,,
COG,2021,90.30999755859375,,
COG,2022,91.36000061035156,,
COG,2023,92.30999755859375,,
COG,2024,93.19000244140625,,
COG,2025,93.86000061035156,,
COL,2010,90.6500015258789,90.59966278076172,0.8034999966621399
COL,2011,90.98999786376953,90.9,0.8345
COL,2012,91.30000305175781,91.5,0.8497
COL,2013,91.56999969482422,91.5,0.8569
COL,2014,91.8499984741211,92.3,0.8634000000000001
COL,2015,92.11000061035156,92.12217712402344,0.8403499722480774
COL,2016,92.44000244140625,92.8,0.8759999999999999
COL,2017,92.79000091552734,93.1,0.8856
COL,2018,93.13999938964844,93.3,0.8925
COL,2019,93.5,93.9,0.9037000000000001
COL,2020,93.8499984741211,93.9,0.8981
COL,2021,94.19000244140625,94.6,0.9222
COL,2022,94.52999877929688,94.3,0.9117000000000001
COL,2023,94.86000061035156,94.7,0.9203
COL,2024,95.18000030517578,97.23860931396484,
COL,2025,95.4800033569336,,
COM,2010,63.31000137329102,,
COM,2011,65.58999633789062,,
COM,2012,67.72000122070312,76.621337890625,0.5781599879264832
COM,2013,69.73999786376953,,
COM,2014,71.66999816894531,,
COM,2015,73.55000305175781,,
COM,2016,75.27999877929688,,
COM,2017,76.83999633789062,,
COM,2018,78.20999908447266,,
COM,2019,79.4800033569336,,
COM,2020,80.66000366210938,,
COM,2021,81.8499984741211,,
COM,2022,82.9800033569336,81.51702880859375,0.7801899909973145
COM,2023,84.08000183105469,,
COM,2024,85.12999725341797,,
COM,2025,86.0999984741211,,
CRI,2010,91.86000061035156,91.3,0.8835999999999999
CRI,2011,92.51000213623047,93.54096221923828,0.8505600094795227
CRI,2012,93.19000244140625,93.5,0.9018
CRI,2013,93.88999938964844,93.4,0.9018
CRI,2014,94.62999725341797,94.5,0.9025
CRI,2015,95.37000274658203,94.7,0.9164
CRI,2016,96.06999969482422,95.4,0.9066
CRI,2017,96.68000030517578,96.1,0.9256
CRI,2018,97.16000366210938,98.5013198852539,0.9508399963378906
CRI,2019,97.56999969482422,96.9,0.938
CRI,2020,97.91999816894531,97.2,0.9520000000000001
CRI,2021,98.19999694824219,97.4,0.95
CRI,2022,98.43000030517578,98.1,0.976
CRI,2023,98.63999938964844,98.4,0.9740000000000001
CRI,2024,98.80000305175781,99.55805206298828,0.9933000206947327
CRI,2025,98.94000244140625,,
CUB,2010,98.9800033569336,98.32,
CUB,2011,99.0199966430664,,
CUB,2012,99.06999969482422,,
CUB,2013,99.11000061035156,,
CUB,2014,99.13999938964844,99.50179290771484,
CUB,2015,99.16999816894531,,
CUB,2016,99.20999908447266,,
CUB,2017,99.25,,
CUB,2018,99.29000091552734,,
CUB,2019,99.33000183105469,99.65849304199219,
CUB,2020,99.36000061035156,,
CUB,2021,99.38999938964844,,
CUB,2022,99.41999816894531,,
CUB,2023,99.44000244140625,,
CUB,2024,99.47000122070312,,
CUB,2025,99.5,,
CYP,2010,98.87000274658203,98.42,
CYP,2011,98.87999725341797,97.86,
CYP,2012,98.87999725341797,98.395,
CYP,2013,98.88999938964844,99.435,
CYP,2014,98.88999938964844,99.435,
CYP,2015,98.87999725341797,98.455,
CYP,2016,98.87999725341797,98.06,
CYP,2017,98.88999938964844,98.28,
CYP,2018,98.91000366210938,98.83999999999999,
CYP,2019,98.91999816894531,,
CYP,2020,98.94000244140625,,
CYP,2021,98.94999694824219,97.625,
CYP,2022,98.95999908447266,,
CYP,2023,98.97000122070312,,
CYP,2024,98.98999786376953,,
CYP,2025,99.0,,
CZE,2010,99.83999633789062,,
CZE,2011,99.83999633789062,,
CZE,2012,99.83999633789062,,
CZE,2013,99.8499984741211,,
CZE,2014,99.8499984741211,,
CZE,2015,99.8499984741211,,
CZE,2016,99.86000061035156,,
CZE,2017,99.86000061035156,,
CZE,2018,99.87000274658203,,
CZE,2019,99.87999725341797,,
CZE,2020,99.87999725341797,,
CZE,2021,99.88999938964844,,
CZE,2022,99.88999938964844,,
CZE,2023,99.9000015258789,,
CZE,2024,99.9000015258789,,
CZE,2025,99.9000015258789,,
DEU,2010,99.98999786376953,,
DEU,2011,99.98999786376953,98.115,
DEU,2012,99.98999786376953,98.285,
DEU,2013,99.98999786376953,98.45,
DEU,2014,99.98999786376953,,
DEU,2015,99.98999786376953,,
DEU,2016,99.98999786376953,,
DEU,2017,100.0,,
DEU,2018,100.0,,
DEU,2019,100.0,,
DEU,2020,100.0,,
DEU,2021,100.0,,
DEU,2022,100.0,,
DEU,2023,100.0,,
DEU,2024,100.0,,
DEU,2025,100.0,,
DJI,2010,76.30999755859375,,
DJI,2011,77.37000274658203,,
DJI,2012,78.47000122070312,,
DJI,2013,79.4800033569336,,
DJI,2014,80.44999694824219,,
DJI,2015,81.44999694824219,,
DJI,2016,82.41999816894531,,
DJI,2017,83.3499984741211,81.03412628173828,
DJI,2018,84.16999816894531,,
DJI,2019,85.05000305175781,,
DJI,2020,85.86000061035156,,
DJI,2021,86.5999984741211,,
DJI,2022,87.31999969482422,,
DJI,2023,88.04000091552734,,
DJI,2024,88.75,,
DJI,2025,89.38999938964844,,
DNK,2010,99.88999938964844,100.0,
DNK,2011,99.88999938964844,100.0,
DNK,2012,99.88999938964844,99.985,
DNK,2013,99.88999938964844,99.935,
DNK,2014,99.87999725341797,99.2,
DNK,2015,99.87999725341797,99.295,
DNK,2016,99.87999725341797,99.485,
DNK,2017,99.87999725341797,99.535,
DNK,2018,99.87999725341797,99.505,
DNK,2019,99.87999725341797,99.395,
DNK,2020,99.88999938964844,99.385,
DNK,2021,99.88999938964844,99.42,
DNK,2022,99.9000015258789,,
DNK,2023,99.91000366210938,,
DNK,2024,99.91000366210938,,
DNK,2025,99.91999816894531,,
DOM,2010,83.4800033569336,85.6,0.816
DOM,2011,84.95999908447266,88.1,0.8347
DOM,2012,86.41999816894531,88.1,0.8309000000000001
DOM,2013,87.87000274658203,89.47863006591797,0.7642199993133545
DOM,2014,89.25,91.51656341552734,0.7851899862289429
DOM,2015,90.43000030517578,89.6,0.8651000000000001
DOM,2016,91.44000244140625,90.4,0.8744
DOM,2017,92.30999755859375,92.6,0.9123
DOM,2018,93.0199966430664,92.9,0.9251
DOM,2019,93.63999938964844,90.70519256591797,0.8158699870109558
DOM,2020,94.13999938964844,92.2,1.0066
DOM,2021,94.58000183105469,92.8,0.9267
DOM,2022,95.0,93.4,0.9039
DOM,2023,95.36000061035156,92.4,0.8742
DOM,2024,95.73999786376953,90.09657287597656,
DOM,2025,96.11000061035156,,
DZA,2010,93.4000015258789,,
DZA,2011,93.68000030517578,,
DZA,2012,93.87000274658203,,
DZA,2013,94.0,94.24063110351562,0.874210000038147
DZA,2014,94.13999938964844,,
DZA,2015,94.27999877929688,,
DZA,2016,94.45999908447266,,
DZA,2017,94.62000274658203,,
DZA,2018,94.83999633789062,,
DZA,2019,95.08000183105469,94.05358123779297,0.8685600161552429
DZA,2020,95.33000183105469,,
DZA,2021,95.58000183105469,,
DZA,2022,95.83000183105469,,
DZA,2023,96.05999755859375,,
DZA,2024,96.31999969482422,,
DZA,2025,96.5199966430664,,
ECU,2010,89.9800033569336,95.6,0.9443
ECU,2011,90.7699966430664,96.3,0.9634
ECU,2012,91.75,96.6,0.9732999999999999
ECU,2013,92.86000061035156,97.3,0.9666
ECU,2014,93.9800033569336,97.6,0.9598
ECU,2015,95.05999755859375,98.1,0.9670000000000001
ECU,2016,96.0199966430664,98.3,0.9740000000000001
ECU,2017,96.81999969482422,98.2,0.9799
ECU,2018,97.48999786376953,98.6,0.9959
ECU,2019,98.0199966430664,98.2,0.9819
ECU,2020,98.44000244140625,98.4,1.003
ECU,2021,98.76000213623047,98.8,0.985
ECU,2022,99.0199966430664,99.0,0.9879000000000001
ECU,2023,99.20999908447266,98.8,0.9809
ECU,2024,99.37999725341797,98.12709045410156,
ECU,2025,99.5,,
EGY,2010,89.58000183105469,,
EGY,2011,90.19999694824219,,
EGY,2012,90.80000305175781,,
EGY,2013,91.38999938964844,,
EGY,2014,91.9800033569336,90.86884307861328,0.893310010433197
EGY,2015,92.5199966430664,91.38,0.8992595672607422
EGY,2016,93.0199966430664,,
EGY,2017,93.4800033569336,93.69,0.9233771562576294
EGY,2018,93.9000015258789,,
EGY,2019,94.31999969482422,,
EGY,2020,94.69999694824219,,
EGY,2021,95.06999969482422,97.23465728759766,0.9553099870681763
EGY,2022,95.41999816894531,96.11,
EGY,2023,95.7300033569336,,
EGY,2024,96.04000091552734,,
EGY,2025,96.3499984741211,,
ESP,2010,98.31999969482422,,
ESP,2011,98.33000183105469,,
ESP,2012,98.36000061035156,,
ESP,2013,98.38999938964844,,
ESP,2014,98.41000366210938,,
ESP,2015,98.44000244140625,97.52499999999999,
ESP,2016,98.45999908447266,,
ESP,2017,98.4800033569336,98.265,
ESP,2018,98.48999786376953,97.875,
ESP,2019,98.51000213623047,97.965,
ESP,2020,98.5199966430664,98.42,
ESP,2021,98.54000091552734,98.615,
ESP,2022,98.55999755859375,,
ESP,2023,98.58000183105469,,
ESP,2024,98.5999984741211,,
ESP,2025,98.61000061035156,,
EST,2010,99.44000244140625,98.74000000000001,
EST,2011,99.44999694824219,98.965,
EST,2012,99.44999694824219,99.55000000000001,
EST,2013,99.45999908447266,99.095,
EST,2014,99.45999908447266,99.565,
EST,2015,99.44999694824219,99.41,
EST,2016,99.45999908447266,99.47500000000001,
EST,2017,99.47000122070312,99.535,
EST,2018,99.4800033569336,99.45,
EST,2019,99.4800033569336,99.515,
EST,2020,99.4800033569336,99.24,
EST,2021,99.48999786376953,99.74499999999999,
EST,2022,99.5,,
EST,2023,99.5,,
EST,2024,99.5,,
EST,2025,99.51000213623047,,
ETH,2010,37.59999847412109,,
ETH,2011,39.59999847412109,39.57276916503906,0.2645899951457977
ETH,2012,41.61999893188477,,
ETH,2013,43.72000122070313,,
ETH,2014,45.72999954223633,,
ETH,2015,47.68999862670898,,
ETH,2016,49.63000106811523,49.3120002746582,0.3569000065326691
ETH,2017,51.61000061035156,,
ETH,2018,53.40999984741211,,
ETH,2019,55.11999893188477,55.64854049682617,0.3519200086593628
ETH,2020,56.72999954223633,,
ETH,2021,58.33000183105469,,
ETH,2022,59.79000091552734,54.4380989074707,
ETH,2023,61.40999984741211,,
ETH,2024,62.95999908447266,,
ETH,2025,64.56999969482422,,
FIN,2010,99.63999938964844,99.72,
FIN,2011,99.63999938964844,99.835,
FIN,2012,99.63999938964844,99.83,
FIN,2013,99.63999938964844,99.855,
FIN,2014,99.62999725341797,99.845,
FIN,2015,99.62999725341797,99.285,
FIN,2016,99.62999725341797,99.705,
FIN,2017,99.62999725341797,99.645,
FIN,2018,99.63999938964844,99.735,
FIN,2019,99.63999938964844,99.65,
FIN,2020,99.6500015258789,99.53999999999999,
FIN,2021,99.66000366210938,99.77000000000001,
FIN,2022,99.66999816894531,,
FIN,2023,99.66999816894531,,
FIN,2024,99.66999816894531,,
FIN,2025,99.68000030517578,,
FJI,2010,97.94000244140625,,
FJI,2011,97.95999908447266,,
FJI,2012,98.0,,
FJI,2013,98.02999877929688,,
FJI,2014,98.08000183105469,,
FJI,2015,98.12999725341797,,
FJI,2016,98.20999908447266,,
FJI,2017,98.27999877929688,,
FJI,2018,98.36000061035156,,
FJI,2019,98.44999694824219,,
FJI,2020,98.54000091552734,,
FJI,2021,98.62999725341797,98.43830871582031,0.9884099960327148
FJI,2022,98.70999908447266,,
FJI,2023,98.79000091552734,,
FJI,2024,98.86000061035156,,
FJI,2025,98.91999816894531,,
FRA,2010,99.4000015258789,99.265,
FRA,2011,99.41000366210938,98.995,
FRA,2012,99.41999816894531,99.27,
FRA,2013,99.43000030517578,99.41499999999999,
FRA,2014,99.44000244140625,99.235,
FRA,2015,99.45999908447266,99.465,
FRA,2016,99.47000122070312,99.345,
FRA,2017,99.4800033569336,99.18,
FRA,2018,99.5,99.41,
FRA,2019,99.51000213623047,99.395,
FRA,2020,99.5199966430664,99.075,
